3.503558378501691095e+03 1.066821309910284121e+00
3.503658482607944734e+03 1.066821309910284121e+00
3.503758586714197918e+03 1.066821309910284121e+00
3.503858690820451102e+03 1.066821309910284121e+00
3.503958794926704286e+03 1.066821309910284121e+00
3.504058899032957925e+03 1.066821309910284121e+00
3.504159003139211109e+03 1.066821309910284121e+00
3.504259107245464747e+03 1.066821309910284121e+00
3.504359211351717931e+03 1.066821309910284121e+00
3.504459315457971115e+03 1.066821309910284121e+00
3.504559419564224754e+03 1.066821309910284121e+00
3.504659523670477938e+03 1.066821309910284121e+00
3.504759627776731577e+03 1.066821309910284121e+00
3.504859731882984761e+03 1.066821309910284121e+00
3.504959835989237945e+03 1.066821309910284121e+00
3.505059940095491129e+03 1.066821309910284121e+00
3.505160044201744768e+03 1.066821309910284121e+00
3.505260148307997952e+03 1.066821309910284121e+00
3.505360252414251590e+03 1.066821309910284121e+00
3.505460356520504320e+03 1.066821309910284121e+00
3.505560460626757958e+03 1.066821309910284121e+00
3.505660564733011597e+03 1.066821309910284121e+00
3.505760668839264781e+03 1.066821309910284121e+00
3.505860772945518420e+03 1.066821309910284121e+00
3.505960877051771604e+03 1.066821309910284121e+00
3.506060981158024788e+03 1.066821309910284121e+00
3.506161085264277972e+03 1.066821309910284121e+00
3.506261189370531611e+03 1.066821309910284121e+00
3.506361293476784795e+03 1.066821309910284121e+00
3.506461397583038433e+03 1.066821309910284121e+00
3.506561501689291163e+03 1.066821309910284121e+00
3.506661605795544801e+03 1.066821309910284121e+00
3.506761709901797985e+03 1.066821309910284121e+00
3.506861814008051624e+03 1.066821309910284121e+00
3.506961918114305263e+03 1.066821309910284121e+00
3.507062022220557992e+03 1.066821309910284121e+00
3.507162126326811631e+03 1.066821309910284121e+00
3.507262230433064815e+03 1.063252345205435656e+00
3.507362334539318454e+03 1.061528143583552630e+00
3.507462438645571638e+03 1.063887581377355174e+00
3.507562542751825276e+03 1.067508819532408948e+00
3.507662646858078006e+03 1.069858896505681445e+00
3.507762750964331644e+03 1.070948881007869558e+00
3.507862855070584828e+03 1.071584066940579172e+00
3.507962959176838467e+03 1.071057229373847619e+00
3.508063063283092106e+03 1.069025132779118703e+00
3.508163167389344835e+03 1.066026302129974956e+00
3.508263271495598474e+03 1.063541486646150336e+00
